,tweets,clusterID,titles
3266,Crowley already playing favorites,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3267,"I'm still flabbergasted that Rush Limbaugh called Candy Crowley an ""infobabe"" today.",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3268,"""Shut up, Mitt,""-Candy Crowley #debate2012",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3269,I don't like Candy Crowley that much but she seems like she will be ok tonight...,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3270,“@chuckwoolery: Candy Crowley got to select the questions. That sounds REALLY fair.” --- What say the Candys @BSFarrington?,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3271,Candy Crowley has her dick out. #debates,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3272,Romney you BITCH. Do not interrupt Candy f'ing Crowley. NO. She will kick your ass.,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3273,Great job Candy Crowley!,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3274,She is in control! RT @_iOB: Crowley! GET 'EM!!!,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3275,Romney just got TOLD by Candy Crowley. #debate,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3276,"&lt;3 RT @BuzzFeedAndrew: Shorter Candy Crowley: ""Don't Jim Lehrer me.""",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3277,What diversity statement is CNN making with the choice of candy crowley?,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3278,Raddatz &gt; Crowley #alreadycallingit,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3279,Ew Candy Crowley who do you think you are #fatbastardswife #cantstandyou,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3280,"""@feministing: Crowley refuses to let Romney talk over her. Your entitlement is showing, buddy, and she's having none of it."" Go Crowley!",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3281,"If you thought Radditz was tough, Crowley is THE ballbuster of debate moderator. #debates",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3282,Fuck yes Candy Crowley don't let Romney control this debate.   Don't let him play by his own rules!,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3283,"“@feministing: Crowley refuses to let Romney talk over her. Your entitlement is showing, buddy, and she's having none of it.” #girlpower",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3284,Candy Crowley first moderator not allowing GOP candidate to bulldoze her. #debates,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3285,Candy Crowley should be allowed to eat tonight's loser,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3286,Candy Crowley just bent over Mitt Romney and dominated him. #notjimlehrer,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3287,"Candy Crowley is no Jim Lehrer, thank God. #debates",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3288,As usual Romney doesn't want to play by the rules. Crowley tells him (much nicer) to STFU! #msnbc2012,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3289,Good on Crowley for not letting Mitt steamroll over her!,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3290,Crowley just SHUT ROMNEY DOWN #WUDW,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3291,Candy Crowley basically just sent a message that this will not be like the 1st debate.,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3292,"Candy Crowley to Mitt: ""Calm down, Beavis"" #debates",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3293,Uh-Oh Mitt Romney just cut off Candy Crowley.. #JimLehrerProbs,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3294,Crowley looks like a linebacker ready to tackle,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3295,Crowley must have taken lessons from Raddatz in how to interrupt and cut off republicans. #Debate2012,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3296,Jim Lehrer's got nothin on Candy Crowley! #debates,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3297,#msnbc2012 Mitt already trying to control Crowley,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3298,I'm betting this question wasn't revealed to Crowley.,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3299,Mitt Romney looked desperate in that attempt to steamroll Candy Crowley.,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3300,Awesome!! RT @KrystalBall1: Good job shutting that down Candy Crowley!!! #msnbc2012,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3301,Candy Crowley just laid the smack down!  #Debate #WheresJimLehrer,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3302,"YEZZACTLY RT @zaheerali: RT @sullydish: Shorter Candy Crowley: ""Don't Jim Lehrer me.""",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3303,Crowley does not look like a woman you want to shout down. RT @snipy: did romney just try to shout down crowley??,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3304,They're edging their ways up to Ms. Crowley. Bump those chairs.,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3305,Candy Crowley wasn't allowing to be pushed around by Mitt.  Good job! #Debate,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3306,The moderator's name is Candy Crowley? The bitch looks like she's had too MUCH candy....,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3307,Candy crowley = large and in charge #tggov,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3308,"Candy Crowley: ""I ain't Jim! Sit down and wait your turn.""",285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3309,Can't see @Sean_Leahy in the audience at this debate. He must be stuck behind Candy Crowley.,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3310,They got a an obese moderator from CNN.  I declare Romney the winner.  Candy Crowley clearly has eaten too much candy.  #debates,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3311,TeenKid: I like this Candy Crowley. (me too) #Debate,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3312,Candy Crowley first woman to moderate in over 20 years! A plus for the feminist community,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3313,Agree!RT @ChuckNellis: If Crowley blocks Mitt one more time he better take the gloves off. Mitt (cont) http://t.co/rEakrAaL,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
3314,Hats off to Candi Crowley too for not letting Romney roll over her,285,"['candy crowley moderates the 2012 presidential debate', 'debates candy crowley ', 'presidential debate moderator Candy Crowley CNN correspondent']"
